Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID221093,221093,29,11.062,1008.171,1134.047,0,16,16,7.500,1,156.530,69.288,953.544,None,None,None,None,None,None,None,-10921639,953.544,930,313,1946,466283,271.949,14.014,0.353,1.831
ID286444,286444,13,-1.000,1139.203,945.152,0,0,16,7.894,1,87.657,69.555,719.508,None,None,None,None,None,None,None,-10921639,719.508,713,256,1703,409400,285.333,11.474,0.336,1.267
ID221760,221760,31,32.836,898.932,21.800,0,17,17,7.500,1,57.286,77.186,1657.556,None,None,None,None,None,None,None,-10921639,1657.556,1762,128,4991,810545,1191.828,7.997,0.641,1.087
ID221764,221764,36,54.534,712.806,42.366,0,17,17,7.500,1,46.796,48.642,2105.282,None,None,None,None,None,None,None,-10921639,2105.282,2314,48,6148,1029483,1744.349,9.784,0.778,1.056
ID221773,221773,37,35.804,877.151,88.353,0,17,17,7.500,1,55.321,82.820,1869.978,None,None,None,None,None,None,None,-10921639,1869.978,1932,151,4667,914419,1090.444,9.800,0.668,1.373
ID221772,221772,None,1.830,586.802,88.030,0,17,17,7.500,1,46.268,46.366,320.080,None,None,None,None,None,None,None,-10921639,320.080,279,146,1181,156519,159.008,26.953,0.043,0.165
ID221776,221776,507,40.648,946.764,95.368,0,17,17,7.500,1,68.589,97.290,1874.755,None,None,None,None,None,None,None,-10921639,1874.755,1917,94,5464,916755,1431.697,9.803,0.713,1.090
ID221783,221783,42,32.911,889.539,146.978,0,17,17,7.500,1,49.376,71.305,1637.855,None,None,None,None,None,None,None,-10921639,1637.855,1639,176,4565,800911,923.434,9.157,0.665,1.417
ID221781,221781,43,23.470,941.065,126.073,0,17,17,7.500,1,52.407,72.344,1165.746,None,None,None,None,None,None,None,-10921639,1165.746,1111,138,3780,570050,901.264,7.743,0.588,0.958
ID221791,221791,615,19.832,129.010,231.368,0,17,17,7.500,1,49.755,49.675,1103.337,None,None,None,None,None,None,None,-10921639,1103.337,1118,179,3093,539532,604.335,9.486,0.601,1.371
ID221790,221790,47,28.935,179.477,223.729,0,17,17,7.500,1,49.258,49.166,1264.227,None,None,None,None,None,None,None,-10921639,1264.227,1198,120,4222,618207,998.864,8.694,0.642,0.990
ID221789,221789,46,25.143,668.719,221.374,0,17,17,7.500,1,79.975,41.832,1722.290,None,None,None,None,None,None,None,-10921639,1722.290,1701,123,5549,842200,1054.355,12.865,0.438,0.995
ID221795,221795,46,25.320,672.318,247.567,0,17,17,7.500,1,80.260,41.485,1326.372,None,None,None,None,None,None,None,-10921639,1326.372,1373,170,4412,648596,919.773,10.145,0.679,1.166
ID221794,221794,50,30.968,94.448,244.847,0,17,17,7.500,1,49.503,49.526,1880.679,None,None,None,None,None,None,None,-10921639,1880.679,1887,211,4126,919652,728.450,13.461,0.665,2.062
ID221792,221792,615,24.654,155.947,234.595,0,17,17,7.500,1,49.202,49.209,1513.012,None,None,None,None,None,None,None,-10921639,1513.012,1464,143,4835,739863,930.187,13.257,0.526,1.122
ID221799,221799,51,27.382,675.048,283.379,0,17,17,7.500,1,71.352,40.331,1306.041,None,None,None,None,None,None,None,-10921639,1306.041,469,86,6098,638654,1297.484,8.517,0.444,0.619
ID221797,221797,49,14.242,1114.974,259.718,0,17,17,7.500,1,150.313,69.084,966.027,None,None,None,None,None,None,None,-10921639,966.027,941,257,2408,472387,398.946,11.127,0.471,1.551
ID221803,221803,54,33.556,653.286,318.694,0,17,17,7.500,1,83.270,86.264,1733.178,None,None,None,None,None,None,None,-10921639,1733.178,1722,138,5379,847524,937.858,13.115,0.740,1.572
ID221801,221801,51,25.676,669.997,294.744,0,17,17,7.500,1,72.088,40.605,1149.329,None,None,None,None,None,None,None,-10921639,1149.329,301,91,5934,562022,1368.588,7.602,0.380,0.463
ID221807,221807,56,20.011,1096.546,345.022,0,17,17,7.500,1,66.495,73.429,1010.474,None,None,None,None,None,None,None,-10921639,1010.474,870,144,3446,494122,744.860,9.247,0.514,0.921
ID221806,221806,57,36.053,728.715,340.784,0,17,17,7.500,1,74.583,43.184,1360.804,None,None,None,None,None,None,None,-10921639,1360.804,272,32,17123,665433,2805.123,26.920,0.385,0.270
ID221805,221805,53,69.729,757.215,334.113,0,17,17,7.500,1,95.063,79.503,2439.787,None,None,None,None,None,None,None,-10921639,2439.787,529,83,14941,1193056,3504.787,8.971,0.814,0.625
ID221804,221804,57,36.774,727.536,328.157,0,17,17,7.500,1,76.100,43.656,1372.387,None,None,None,None,None,None,None,-10921639,1372.387,262,55,16537,671097,2976.195,26.831,0.393,0.260
ID221809,221809,55,22.128,1031.391,347.514,0,17,17,7.500,1,97.810,58.468,1117.644,None,None,None,None,None,None,None,-10921639,1117.644,437,209,4310,546528,975.826,7.507,0.475,0.738
ID221808,221808,629,33.832,696.972,347.096,0,17,17,7.500,1,61.076,66.851,1841.182,None,None,None,None,None,None,None,-10921639,1841.182,1835,166,5003,900338,899.203,13.173,0.738,1.739
ID221814,221814,63,17.907,1110.750,375.046,0,17,17,7.500,1,68.160,74.252,991.366,None,None,None,None,None,None,None,-10921639,991.366,920,125,3530,484778,691.691,8.290,0.422,0.850
ID221819,221819,69,40.869,786.103,403.111,0,17,17,7.500,1,41.611,42.186,2060.450,None,None,None,None,None,None,None,-10921639,2060.450,2001,179,4971,1007560,1004.214,13.172,0.712,1.706
ID221818,221818,741,25.251,339.061,398.346,0,17,17,7.500,1,53.356,40.847,1223.986,None,None,None,None,None,None,None,-10921639,1223.986,986,127,4769,598529,1047.381,7.783,0.654,0.924
ID221816,221816,66,29.943,759.396,391.188,0,17,17,7.500,1,40.587,40.630,1492.100,None,None,None,None,None,None,None,-10921639,1492.100,1556,170,5466,729637,834.807,11.098,0.694,1.465
ID221823,221823,110,34.663,19.326,434.755,0,17,17,7.500,1,49.730,45.076,1589.798,None,None,None,None,None,None,None,-10921639,1589.798,1584,131,4988,777411,1270.185,7.803,0.707,1.037
ID221821,221821,65,18.633,1125.543,420.865,0,17,17,7.500,1,84.027,87.609,1265.894,None,None,None,None,None,None,None,-10921639,1265.894,1191,221,3313,619022,427.213,13.906,0.550,2.104
ID221820,221820,64,42.327,259.134,416.349,0,17,17,7.500,1,108.112,104.380,2090.650,None,None,None,None,None,None,None,-10921639,2090.650,1991,133,8201,1022328,1490.998,10.442,0.740,1.192
ID221827,221827,70,31.421,758.445,442.912,0,17,17,7.500,1,40.544,41.491,1847.885,None,None,None,None,None,None,None,-10921639,1847.885,1858,194,3973,903616,640.416,13.490,0.675,2.326
ID221826,221826,737,35.041,804.376,440.500,0,17,17,7.500,1,42.722,42.933,1959.830,None,None,None,None,None,None,None,-10921639,1959.830,1964,193,4836,958357,921.904,13.488,0.649,1.673
ID221825,221825,71,31.301,316.189,435.519,0,17,17,7.500,1,65.027,40.763,1333.131,None,None,None,None,None,None,None,-10921639,1333.131,580,137,6410,651901,1319.300,7.752,0.688,0.824
ID221824,221824,736,24.462,729.056,434.649,0,17,17,7.500,1,39.920,40.446,1306.074,None,None,None,None,None,None,None,-10921639,1306.074,1313,182,4247,638670,674.166,10.479,0.642,1.515
ID221831,221831,71,25.690,341.859,452.884,0,17,17,7.500,1,67.896,39.802,1292.325,None,None,None,None,None,None,None,-10921639,1292.325,1235,103,4903,631947,973.362,8.714,0.639,1.035
ID221834,221834,74,37.419,747.446,488.484,0,17,17,7.500,1,39.873,40.301,2153.924,None,None,None,None,None,None,None,-10921639,2153.924,2058,450,4742,1053269,660.136,13.800,0.708,2.705
ID221833,221833,75,30.272,371.710,477.794,0,17,17,7.500,1,70.157,38.800,1445.558,None,None,None,None,None,None,None,-10921639,1445.558,1469,141,5357,706878,1043.895,8.033,0.690,1.131
ID221838,221838,75,33.748,379.187,507.947,0,17,17,7.500,1,68.442,39.233,1335.640,None,None,None,None,None,None,None,-10921639,1335.640,686,119,5970,653128,1230.809,8.697,0.697,0.892
ID221836,221836,73,42.190,800.654,495.710,0,17,17,7.500,1,41.975,42.930,2181.035,None,None,None,None,None,None,None,-10921639,2181.035,2220,172,6189,1066526,1076.769,13.292,0.718,1.694
ID221841,221841,77,37.070,690.671,545.389,0,17,17,7.500,1,38.476,39.084,1985.080,None,None,None,None,None,None,None,-10921639,1985.080,2118,157,5617,970704,1135.909,13.259,0.673,1.405
ID221840,221840,78,15.444,392.556,545.160,0,17,17,7.500,1,65.211,38.172,1052.047,None,None,None,None,None,None,None,-10921639,1052.047,1006,283,2583,514451,411.925,13.705,0.542,1.796
ID221844,221844,76,14.920,389.048,587.389,0,17,17,7.500,1,71.266,36.108,974.321,None,None,None,None,None,None,None,-10921639,974.321,959,157,2028,476443,311.984,13.422,0.543,2.199
ID221851,221851,84,37.752,931.035,637.088,0,17,17,7.500,1,48.726,53.182,1717.284,None,None,None,None,None,None,None,-10921639,1717.284,1954,87,4557,839752,1160.159,9.495,0.719,1.238
ID221849,221849,79,36.827,903.053,627.255,0,17,17,7.500,1,47.070,54.706,1646.053,None,None,None,None,None,None,None,-10921639,1646.053,1789,93,4516,804920,1163.795,9.000,0.663,1.128
ID221855,221855,86,31.300,320.303,654.421,0,17,17,7.500,1,38.830,44.247,1819.519,None,None,None,None,None,None,None,-10921639,1819.519,1821,208,4044,889745,741.754,13.394,0.672,1.972
ID221853,221853,85,21.553,375.769,645.441,0,17,17,7.500,1,38.431,49.607,1699.495,None,None,None,None,None,None,None,-10921639,1699.495,1604,598,3468,831053,524.041,18.985,0.431,1.954
ID221852,221852,82,24.926,469.023,641.106,0,17,17,7.500,1,37.374,42.526,1656.137,None,None,None,None,None,None,None,-10921639,1656.137,1656,146,4231,809851,697.191,13.084,0.537,1.661
ID221859,221859,91,30.438,326.438,683.686,0,17,17,7.500,1,38.305,41.202,1713.953,None,None,None,None,None,None,None,-10921639,1713.953,1693,179,4042,838123,667.113,13.439,0.645,2.015
ID221858,221858,87,24.746,526.663,664.683,0,17,17,7.500,1,38.677,50.264,1805.630,None,None,None,None,None,None,None,-10921639,1805.630,1723,673,3789,882953,574.340,16.763,0.479,2.038
ID221856,221856,88,21.001,363.293,662.693,0,17,17,7.500,1,38.552,42.014,1445.646,None,None,None,None,None,None,None,-10921639,1445.646,1449,187,2972,706921,528.229,13.434,0.510,1.848
ID221863,221863,93,32.306,1008.581,709.959,0,17,17,7.500,1,54.812,65.264,1531.384,None,None,None,None,None,None,None,-10921639,1531.384,1725,176,4160,748847,1073.134,9.013,0.668,1.143
ID221862,221862,92,14.700,369.246,692.375,0,17,17,7.500,1,40.984,38.258,1012.047,None,None,None,None,None,None,None,-10921639,1012.047,1006,208,2030,494891,353.153,13.736,0.516,1.952
ID221861,221861,90,37.196,276.047,692.496,0,17,17,7.500,1,39.282,43.288,1935.440,None,None,None,None,None,None,None,-10921639,1935.440,2074,176,4781,946430,996.440,10.274,0.696,1.594
ID221860,221860,89,28.668,229.308,691.800,0,17,17,7.500,1,39.591,41.679,1544.225,None,None,None,None,None,None,None,-10921639,1544.225,1620,198,3256,755126,697.430,13.314,0.665,1.768
ID221867,221867,95,26.676,254.926,728.203,0,17,17,7.500,1,39.947,41.084,1529.172,None,None,None,None,None,None,None,-10921639,1529.172,1518,169,3385,747765,603.036,13.539,0.652,2.002
ID221865,221865,839,30.769,293.014,720.540,0,17,17,7.500,1,40.566,43.894,1718.971,None,None,None,None,None,None,None,-10921639,1718.971,1733,156,3543,840577,622.292,13.504,0.710,2.295
ID221870,221870,98,31.204,271.079,763.586,0,17,17,7.500,1,44.194,44.409,1876.961,None,None,None,None,None,None,None,-10921639,1876.961,1845,336,3849,917834,499.384,13.912,0.669,3.012
ID221869,221869,99,30.797,1050.173,740.056,0,17,17,7.500,1,59.814,62.495,1359.691,None,None,None,None,None,None,None,-10921639,1359.691,865,118,4140,664889,1167.303,7.922,0.635,0.904
ID221868,221868,100,26.943,995.561,739.038,0,17,17,7.500,1,60.266,61.869,1431.143,None,None,None,None,None,None,None,-10921639,1431.143,1568,167,3588,699829,804.090,12.959,0.637,1.385
ID221875,221875,106,21.174,1028.473,810.371,0,17,17,7.500,1,58.978,57.235,1145.135,None,None,None,None,None,None,None,-10921639,1145.135,1090,142,3572,559971,854.517,9.397,0.475,0.863
ID221874,221874,1,23.041,319.541,807.813,0,17,17,7.500,1,40.675,40.916,1406.681,None,None,None,None,None,None,None,-10921639,1406.681,1355,247,3107,687867,435.929,13.720,0.632,2.498
ID221873,221873,103,22.469,200.955,801.063,0,17,17,7.500,1,55.070,41.270,1232.479,None,None,None,None,None,None,None,-10921639,1232.479,1231,143,3175,602682,593.405,10.668,0.607,1.569
ID221872,221872,104,29.994,446.468,791.783,0,17,17,7.500,1,43.292,61.603,1537.065,None,None,None,None,None,None,None,-10921639,1537.065,1712,143,4673,751625,1080.800,9.501,0.688,1.159
ID221879,221879,2,35.227,442.964,845.255,0,17,17,7.500,1,44.665,75.558,1681.164,None,None,None,None,None,None,None,-10921639,1681.164,1772,139,6968,822089,1332.032,7.982,0.709,1.047
ID221878,221878,253,20.980,241.621,833.148,0,17,17,7.500,1,42.485,41.973,1274.640,None,None,None,None,None,None,None,-10921639,1274.640,1248,174,3419,623299,552.329,13.311,0.629,1.783
ID221877,221877,3,14.646,291.234,826.012,0,17,17,7.500,1,41.556,41.562,986.509,None,None,None,None,None,None,None,-10921639,986.509,949,183,3360,482403,421.383,13.331,0.508,1.577
ID221876,221876,101,22.128,1044.956,810.435,0,17,17,7.500,1,107.926,58.378,1157.438,None,None,None,None,None,None,None,-10921639,1157.438,968,170,4334,565987,921.689,9.568,0.469,0.801
ID221882,221882,7,23.698,297.417,867.216,0,17,17,7.500,1,42.926,43.489,1365.843,None,None,None,None,None,None,None,-10921639,1365.843,1312,167,4134,667897,670.451,13.151,0.578,1.492
ID221881,221881,0,20.943,240.023,862.980,0,17,17,7.500,1,43.055,42.759,1217.249,None,None,None,None,None,None,None,-10921639,1217.249,1228,156,3252,595235,598.058,10.908,0.586,1.503
ID221885,221885,5,21.221,366.425,880.434,0,17,17,7.500,1,42.366,42.877,1305.481,None,None,None,None,None,None,None,-10921639,1305.481,1343,151,3432,638380,662.404,13.330,0.546,1.392
ID221884,221884,6,21.585,204.611,879.244,0,17,17,7.500,1,44.538,44.742,1337.843,None,None,None,None,None,None,None,-10921639,1337.843,1331,216,3026,654205,460.737,13.560,0.654,2.295
ID221890,221890,8,22.584,230.266,922.404,0,17,17,7.500,1,46.065,46.546,1403.376,None,None,None,None,None,None,None,-10921639,1403.376,1372,189,3756,686251,524.075,13.877,0.603,2.015
ID221889,221889,9,21.405,191.997,919.856,0,17,17,7.500,1,46.442,46.360,1353.571,None,None,None,None,None,None,None,-10921639,1353.571,1324,184,4052,661896,611.480,13.379,0.578,1.621
ID221888,221888,13,11.518,1127.932,907.520,0,17,17,7.500,1,98.231,67.611,884.869,None,None,None,None,None,None,None,-10921639,884.869,849,354,1879,432701,242.989,13.508,0.430,2.188
ID221895,221895,17,26.109,407.267,954.800,0,17,17,7.500,1,47.548,44.769,1276.047,None,None,None,None,None,None,None,-10921639,1276.047,1308,144,4392,623987,775.202,24.736,0.421,0.976
ID221894,221894,17,25.267,451.264,955.519,0,17,17,7.500,1,47.466,44.587,1280.147,None,None,None,None,None,None,None,-10921639,1280.147,1298,154,3589,625992,739.221,10.493,0.655,1.370
ID221892,221892,12,24.358,163.256,941.877,0,17,17,7.500,1,47.890,52.303,1505.102,None,None,None,None,None,None,None,-10921639,1505.102,1477,226,3710,735995,504.191,13.788,0.624,2.294
ID221899,221899,317,25.651,391.766,993.172,0,17,17,7.500,1,47.869,49.949,1635.955,None,None,None,None,None,None,None,-10921639,1635.955,1584,566,3562,799982,470.190,16.080,0.614,2.648
ID221897,221897,16,25.549,388.028,968.076,0,17,17,7.500,1,47.732,46.597,1009.607,None,None,None,None,None,None,None,-10921639,1009.607,259,57,13716,493698,2093.831,28.500,0.337,0.243
ID221896,221896,11,23.148,220.614,958.241,0,17,17,7.500,1,48.485,52.497,1480.160,None,None,None,None,None,None,None,-10921639,1480.160,1423,251,4399,723798,513.521,13.873,0.615,2.196
ID221902,221902,19,29.136,521.936,998.170,0,17,17,7.500,1,45.724,48.900,1748.384,None,None,None,None,None,None,None,-10921639,1748.384,1822,159,3531,854960,741.852,13.347,0.610,1.786
ID221900,221900,15,32.904,426.778,992.937,0,17,17,7.500,1,47.082,49.074,1915.063,None,None,None,None,None,None,None,-10921639,1915.063,1923,211,4399,936466,697.317,13.840,0.627,2.117
ID221907,221907,24,24.721,736.307,1018.313,0,17,17,7.500,1,43.166,42.311,1230.399,None,None,None,None,None,None,None,-10921639,1230.399,1317,73,3196,601665,794.998,9.859,0.557,1.107
ID221906,221906,22,34.382,489.263,1008.842,0,17,17,7.500,1,46.611,48.548,1916.777,None,None,None,None,None,None,None,-10921639,1916.777,1951,243,4145,937304,689.692,13.254,0.659,2.207
ID221905,221905,18,22.182,585.424,1002.876,0,17,17,7.500,1,43.511,44.481,1391.382,None,None,None,None,None,None,None,-10921639,1391.382,1406,256,3208,680386,423.531,13.425,0.599,2.461
ID221904,221904,20,21.745,343.189,999.390,0,17,17,7.500,1,49.658,51.536,1448.650,None,None,None,None,None,None,None,-10921639,1448.650,1434,239,3504,708390,486.451,13.627,0.551,2.116
ID221911,221911,26,24.504,616.559,1037.473,0,17,17,7.500,1,44.458,45.885,1509.738,None,None,None,None,None,None,None,-10921639,1509.738,1608,157,2908,738262,605.691,13.392,0.558,1.785
ID221909,221909,24,13.243,743.248,1034.926,0,17,17,7.500,1,44.162,43.391,902.382,None,None,None,None,None,None,None,-10921639,902.382,912,138,2945,441265,568.007,8.283,0.424,0.947
ID221908,221908,25,45.089,262.709,1034.285,0,17,17,7.500,1,56.290,55.802,1786.753,None,None,None,None,None,None,None,-10921639,1786.753,518,84,9893,873722,2111.377,8.894,0.730,0.714
ID221915,221915,24,16.618,752.854,1087.015,0,17,17,7.500,1,43.920,43.366,911.826,None,None,None,None,None,None,None,-10921639,911.826,887,188,3158,445883,635.309,7.696,0.530,0.994
ID221914,221914,28,14.580,735.298,1075.906,0,17,17,7.500,1,106.256,43.583,902.634,None,None,None,None,None,None,None,-10921639,902.634,913,186,3052,441388,576.598,8.544,0.403,0.900
ID221913,221913,28,24.074,727.712,1060.257,0,17,17,7.500,1,108.706,42.918,1244.194,None,None,None,None,None,None,None,-10921639,1244.194,1313,172,3959,608411,825.758,7.762,0.537,1.053
ID221912,221912,28,17.013,671.590,1054.468,0,17,17,7.500,1,107.888,43.299,921.376,None,None,None,None,None,None,None,-10921639,921.376,887,157,3000,450553,599.637,10.422,0.562,1.105
ID221921,221921,29,10.010,1004.463,1132.815,0,17,17,7.500,1,105.924,69.587,889.550,None,None,None,None,None,None,None,-10921639,889.550,870,237,2112,434990,299.495,13.741,0.344,1.519
ID286945,286945,27,-1.000,299.949,1036.803,0,0,17,7.894,1,59.316,57.872,1578.251,None,None,None,None,None,None,None,-10921639,1578.251,406,71,12558,898025,2566.218,5.934,0.694,0.504
ID221925,221925,None,2.995,1138.861,1149.294,0,17,17,7.500,1,70.740,80.313,547.538,None,None,None,None,None,None,None,-10921639,547.538,531,306,935,267746,131.958,12.216,0.115,0.859
ID286447,286447,13,-1.000,1137.997,945.152,0,0,17,7.894,1,84.694,69.288,741.228,None,None,None,None,None,None,None,-10921639,741.228,731,273,1724,421759,289.166,11.911,0.346,1.319
ID286712,286712,16,-1.000,396.415,959.623,0,0,17,7.894,1,47.759,46.095,1096.040,None,None,None,None,None,None,None,-10921639,1096.040,304,69,12024,623647,1905.294,24.212,0.209,0.199
ID221699,221699,18,23.006,586.662,1003.400,0,18,18,7.500,1,43.444,44.519,1438.364,None,None,None,None,None,None,None,-10921639,1438.364,1430,205,3038,703360,421.015,13.534,0.612,2.595
ID221698,221698,20,23.110,342.759,998.918,0,18,18,7.500,1,49.528,51.771,1501.840,None,None,None,None,None,None,None,-10921639,1501.840,1478,248,3187,734400,522.276,13.797,0.573,2.094
ID221696,221696,19,29.241,523.739,998.705,0,18,18,7.500,1,45.673,48.969,1737.020,None,None,None,None,None,None,None,-10921639,1737.020,1791,172,4432,849403,748.699,13.409,0.603,1.746
ID221702,221702,24,22.509,737.630,1018.599,0,18,18,7.500,1,43.100,42.362,1208.362,None,None,None,None,None,None,None,-10921639,1208.362,1303,84,3404,590889,717.603,8.113,0.537,1.176
ID221700,221700,22,36.048,488.935,1008.828,0,18,18,7.500,1,46.677,48.732,1959.147,None,None,None,None,None,None,None,-10921639,1959.147,1954,193,4470,958023,709.912,13.258,0.669,2.213
ID221707,221707,27,29.780,302.663,1041.276,0,18,18,7.500,1,57.849,53.677,1129.456,None,None,None,None,None,None,None,-10921639,1129.456,306,94,11493,552304,1972.284,7.357,0.418,0.338
ID221706,221706,26,24.318,614.665,1039.392,0,18,18,7.500,1,44.869,46.219,1516.787,None,None,None,None,None,None,None,-10921639,1516.787,1594,153,3468,741709,664.104,13.397,0.552,1.624
ID221705,221705,24,14.401,743.165,1035.160,0,18,18,7.500,1,44.280,44.045,928.746,None,None,None,None,None,None,None,-10921639,928.746,944,160,3001,454157,586.624,8.178,0.439,0.966
